編號, 發生星期, GPS經度, GPS緯度, 天候代碼, 天候名稱, 光線代碼, 光線名稱, 路面狀況-路面狀態代碼, 路面狀況名稱, 當事者性別代碼, 當事者性別名稱, 當事者年齡, 車種代碼, 車種名稱, 保護裝備代碼, 保護裝備名稱, 飲酒情形代碼, 飲酒情形名稱, 事故類別名稱
10607BFY00B0159,三,120.998592,24.806398,8,晴,1,日間自然光線,5,乾燥,1,男,27,C0,機車,3,不明,2,經檢測無酒精反應,A2
10607BFY00B0160,三,120.946479,24.799725,8,晴,1,日間自然光線,5,乾燥,1,男,35,B0,小客車,3,不明,2,經檢測無酒精反應,A2
10607BFY00B0162,三,120.98284,24.802289,8,晴,1,日間自然光線,5,乾燥,2,女,26,C0,機車,3,不明,2,經檢測無酒精反應,A2
10607BFY00B0163,日,120.956694,24.797478,8,晴,1,日間自然光線,5,乾燥,1,男,85,B1,小貨車(含客、貨兩用),3,不明,2,經檢測無酒精反應,A2
10607BFY00B0164,二,121.015533,24.803539,8,晴,3,夜間(或隧道、地下道、涵洞)有照明,5,乾燥,2,女,19,C0,機車,1,戴安全帽或繫安全帶(使用幼童安全椅),2,經檢測無酒精反應,A2
10607BFY00B0165,三,120.92751,24.790225,8,晴,3,夜間(或隧道、地下道、涵洞)有照明,5,乾燥,1,男,64,C0,機車,1,戴安全帽或繫安全帶(使用幼童安全椅),2,經檢測無酒精反應,A2
10607BFY00B0166,四,120.967629,24.804192,8,晴,4,夜間(或隧道、地下道、涵洞)無照明,5,乾燥,1,男,55,B0,小客車,3,不明,2,經檢測無酒精反應,A2
10607BFY00B0167,四,121.013328,24.795887,8,晴,1,日間自然光線,5,乾燥,1,男,73,C0,機車,3,不明,2,經檢測無酒精反應,A2
10607BFY00B0168,四,120.97504,24.796358,8,晴,1,日間自然光線,5,乾燥,2,女,68,H0,人,3,不明,10,"非駕駛人,未檢測",A2
10607BFY00B0169,四,120.966438,24.823076,7,陰,1,日間自然光線,5,乾燥,1,男,19,B0,小客車,3,不明,2,經檢測無酒精反應,A2
10607BFY00B0170,四,121.016711,24.783803,8,晴,1,日間自然光線,5,乾燥,1,男,69,C0,機車,3,不明,2,經檢測無酒精反應,A2
10607BFY00B0171,四,120.927179,24.824307,8,晴,1,日間自然光線,5,乾燥,2,女,24,C0,機車,3,不明,2,經檢測無酒精反應,A2
10607BFY00B0172,四,120.967144,24.801383,8,晴,1,日間自然光線,5,乾燥,2,女,37,C0,機車,3,不明,2,經檢測無酒精反應,A2
10607BFY00B0173,四,120.970151,24.80191,8,晴,1,日間自然光線,5,乾燥,1,男,79,B0,小客車,3,不明,2,經檢測無酒精反應,A2
10607BFY00B0174,四,120.976942,24.814388,8,晴,3,夜間(或隧道、地下道、涵洞)有照明,5,乾燥,2,女,27,C0,機車,3,不明,2,經檢測無酒精反應,A2
10607BFY00B0175,四,120.961479,24.821099,8,晴,1,日間自然光線,5,乾燥,1,男,30,C0,機車,3,不明,2,經檢測無酒精反應,A2
10607BFY00B0176,四,120.985785,24.806382,8,晴,1,日間自然光線,5,乾燥,1,男,70,C0,機車,3,不明,2,經檢測無酒精反應,A2
10607BFY00B0177,一,120.960057,24.815602,8,晴,1,日間自然光線,5,乾燥,1,男,52,C0,機車,3,不明,2,經檢測無酒精反應,A2
10607BFY00B0178,三,120.964839,24.80284,8,晴,1,日間自然光線,5,乾燥,1,男,42,B0,小客車,3,不明,2,經檢測無酒精反應,A2
10607BFY00B0179,四,120.990629,24.800059,8,晴,1,日間自然光線,5,乾燥,2,女,21,C0,機車,1,戴安全帽或繫安全帶(使用幼童安全椅),2,經檢測無酒精反應,A2
10607BFY00B0180,四,120.973468,24.82569,8,晴,1,日間自然光線,5,乾燥,2,女,10,H0,人,4,其他(行人、慢車駕駛人),10,"非駕駛人,未檢測",A2
10607BFY00B0181,四,120.968206,24.811956,8,晴,1,日間自然光線,5,乾燥,2,女,19,H0,人,1,戴安全帽或繫安全帶(使用幼童安全椅),10,"非駕駛人,未檢測",A2
10607BFY00B0182,五,120.930247,24.842574,8,晴,1,日間自然光線,5,乾燥,2,女,45,B0,小客車,1,戴安全帽或繫安全帶(使用幼童安全椅),9,無法檢測,A2
10607BFY00B0183,五,120.954945,24.818601,8,晴,1,日間自然光線,5,乾燥,1,男,35,B0,小客車,1,戴安全帽或繫安全帶(使用幼童安全椅),2,經檢測無酒精反應,A2
10607BFY00B0184,四,120.977046,24.796395,8,晴,3,夜間(或隧道、地下道、涵洞)有照明,5,乾燥,1,男,23,C0,機車,1,戴安全帽或繫安全帶(使用幼童安全椅),2,經檢測無酒精反應,A2
10607BFY00B0185,二,120.977175,24.805483,8,晴,1,日間自然光線,5,乾燥,1,男,28,C0,機車,3,不明,2,經檢測無酒精反應,A2
10607BFY00B0186,五,120.961036,24.815604,8,晴,1,日間自然光線,5,乾燥,1,男,34,B0,小客車,3,不明,2,經檢測無酒精反應,A2
10607BFY00B0187,四,120.962622,24.807032,8,晴,3,夜間(或隧道、地下道、涵洞)有照明,5,乾燥,1,男,40,B1,小貨車(含客、貨兩用),3,不明,2,經檢測無酒精反應,A2
10607BFY00B0188,五,120.960342,24.801549,8,晴,1,日間自然光線,5,乾燥,2,女,38,C0,機車,1,戴安全帽或繫安全帶(使用幼童安全椅),2,經檢測無酒精反應,A2
10607BFY00B0189,四,120.976746,24.817106,8,晴,1,日間自然光線,5,乾燥,1,男,24,B0,小客車,3,不明,2,經檢測無酒精反應,A2
10607BFY00B0190,五,120.95487,24.812632,8,晴,1,日間自然光線,5,乾燥,1,男,24,C0,機車,1,戴安全帽或繫安全帶(使用幼童安全椅),2,經檢測無酒精反應,A2
10607BFY00B0191,五,120.96843,24.800715,8,晴,1,日間自然光線,5,乾燥,3,無或物(動物、堆置物),-1,  , , , ,  , ,A2
10607BFY00B0192,三,121.016802,24.795025,8,晴,3,夜間(或隧道、地下道、涵洞)有照明,5,乾燥,2,女,21,C0,機車,1,戴安全帽或繫安全帶(使用幼童安全椅),2,經檢測無酒精反應,A2
10607BFY00B0193,五,120.962294,24.815913,8,晴,1,日間自然光線,5,乾燥,2,女,36,B0,小客車,3,不明,2,經檢測無酒精反應,A2
10607BFY00B0194,五,120.9612,24.809325,8,晴,1,日間自然光線,5,乾燥,1,男,87,C0,機車,3,不明,2,經檢測無酒精反應,A2
10607BFY00B0195,五,120.997995,24.795849,8,晴,1,日間自然光線,5,乾燥,2,女,65,C0,機車,3,不明,2,經檢測無酒精反應,A2
10607BFY00B0196,五,120.982819,24.814664,8,晴,1,日間自然光線,5,乾燥,2,女,18,C0,機車,3,不明,2,經檢測無酒精反應,A2
10607BFY00B0197,五,121.017629,24.791537,8,晴,3,夜間(或隧道、地下道、涵洞)有照明,5,乾燥,1,男,29,B0,小客車,3,不明,2,經檢測無酒精反應,A2
10607BFY00B0198,六,120.983714,24.802895,8,晴,1,日間自然光線,5,乾燥,2,女,26,C0,機車,3,不明,2,經檢測無酒精反應,A2
10607BFY00B0199,三,120.977499,24.805612,8,晴,1,日間自然光線,5,乾燥,3,無或物(動物、堆置物),-1,  , , , ,  , ,A2
10607BFY00B0200,一,120.95634,24.797965,8,晴,1,日間自然光線,5,乾燥,1,男,34,C0,機車,1,戴安全帽或繫安全帶(使用幼童安全椅),2,經檢測無酒精反應,A2
10607BFY00B0201,一,120.977315,24.768869,8,晴,3,夜間(或隧道、地下道、涵洞)有照明,5,乾燥,1,男,31,H0,人, , ,  , ,A2
10607BFY00B0202,日,120.964673,24.808468,8,晴,1,日間自然光線,5,乾燥,1,男,37,C0,機車,1,戴安全帽或繫安全帶(使用幼童安全椅),2,經檢測無酒精反應,A2
10607BFY00B0203,五,120.962284,24.820498,8,晴,3,夜間(或隧道、地下道、涵洞)有照明,5,乾燥,1,男,42,B1,小貨車(含客、貨兩用),3,不明,2,經檢測無酒精反應,A2
10607BFY00B0204,五,120.963352,24.797242,8,晴,1,日間自然光線,5,乾燥,1,男,54,C0,機車,3,不明,2,經檢測無酒精反應,A2
10607BFY00B0205,六,120.967305,24.813514,8,晴,1,日間自然光線,5,乾燥,1,男,43,H0,人,4,其他(行人、慢車駕駛人),10,"非駕駛人,未檢測",A2
10607BFY00B0206,五,120.957943,24.796845,6,雨,3,夜間(或隧道、地下道、涵洞)有照明,4,濕潤,1,男,43,B0,小客車,1,戴安全帽或繫安全帶(使用幼童安全椅),9,無法檢測,A2
10607BFY00B0207,五,120.975587,24.819322,6,雨,3,夜間(或隧道、地下道、涵洞)有照明,4,濕潤,2,女,20,H0,人,1,戴安全帽或繫安全帶(使用幼童安全椅),10,"非駕駛人,未檢測",A2
10607BFY00B0208,五,120.999762,24.799114,8,晴,3,夜間(或隧道、地下道、涵洞)有照明,5,乾燥,2,女,21,C0,機車,1,戴安全帽或繫安全帶(使用幼童安全椅),2,經檢測無酒精反應,A2
10607BFY00B0209,五,120.96488,24.797789,8,晴,2,晨或暮光,5,乾燥,1,男,22,C0,機車,1,戴安全帽或繫安全帶(使用幼童安全椅),2,經檢測無酒精反應,A2
10607BFY00B0210,六,120.960929,24.795218,8,晴,1,日間自然光線,5,乾燥,1,男,9,H0,人,4,其他(行人、慢車駕駛人),10,"非駕駛人,未檢測",A2
10607BFY00B0211,六,120.962096,24.815203,8,晴,1,日間自然光線,5,乾燥,1,男,46,B0,小客車,3,不明,2,經檢測無酒精反應,A2
10607BFY00B0212,六,120.928456,24.834803,8,晴,1,日間自然光線,5,乾燥,2,女,54,C0,機車,1,戴安全帽或繫安全帶(使用幼童安全椅),2,經檢測無酒精反應,A2
10607BFY00B0213,六,120.93279,24.838416,8,晴,1,日間自然光線,5,乾燥,2,女,54,B0,小客車,3,不明,2,經檢測無酒精反應,A2
10607BFY00B0214,六,120.990576,24.799952,8,晴,1,日間自然光線,5,乾燥,2,女,41,C0,機車,3,不明,2,經檢測無酒精反應,A2
10607BFY00B0215,二,120.993853,24.798415,8,晴,1,日間自然光線,5,乾燥,1,男,58,C0,機車,3,不明,2,經檢測無酒精反應,A2
10607BFY00B0216,六,120.991125,24.814192,8,晴,1,日間自然光線,5,乾燥,2,女,25,B0,小客車,3,不明,1,經觀察未飲酒,A2
10607BFY00B0217,六,120.994111,24.798583,8,晴,1,日間自然光線,5,乾燥,1,男,35,B0,小客車,3,不明,1,經觀察未飲酒,A2
10607BFY00B0218,四,120.913556,24.763343,8,晴,1,日間自然光線,5,乾燥,1,男,45,B0,小客車,3,不明,2,經檢測無酒精反應,A2
10607BFY00B0219,六,120.963839,24.801821,8,晴,1,日間自然光線,5,乾燥,2,女,54,H0,人,4,其他(行人、慢車駕駛人),10,"非駕駛人,未檢測",A2
10607BFY00B0220,六,120.952898,24.797097,8,晴,1,日間自然光線,5,乾燥,3,無或物(動物、堆置物),-1,  , , , ,  , ,A2
10607BFY00B0221,二,120.973687,24.808592,8,晴,1,日間自然光線,5,乾燥,2,女,29,B1,小貨車(含客、貨兩用),3,不明,2,經檢測無酒精反應,A2
10607BFY00B0222,二,120.966792,24.814391,8,晴,1,日間自然光線,5,乾燥,2,女,49,H0,人,3,不明,10,"非駕駛人,未檢測",A2
10607BFY00B0223,六,120.940966,24.800747,8,晴,1,日間自然光線,5,乾燥,1,男,21,C0,機車,3,不明,2,經檢測無酒精反應,A2
10607BFY00B0224,六,120.983714,24.803725,8,晴,1,日間自然光線,5,乾燥,2,女,41,C0,機車,3,不明,2,經檢測無酒精反應,A2
10607BFY00B0225,三,120.958796,24.808384,8,晴,3,夜間(或隧道、地下道、涵洞)有照明,5,乾燥,1,男,23,B0,小客車,3,不明,9,無法檢測,A2
10607BFY00B0226,三,120.96768,24.805991,8,晴,3,夜間(或隧道、地下道、涵洞)有照明,5,乾燥,1,男,19,C0,機車,3,不明,2,經檢測無酒精反應,A2
10607BFY00B0227,四,120.985325,24.815033,8,晴,3,夜間(或隧道、地下道、涵洞)有照明,5,乾燥,1,男,67,B0,小客車,3,不明,2,經檢測無酒精反應,A2
10607BFY00B0228,四,120.948406,24.794986,8,晴,1,日間自然光線,5,乾燥,2,女,20,C0,機車,3,不明,2,經檢測無酒精反應,A2
10607BFY00B0229,六,120.929217,24.786773,8,晴,1,日間自然光線,5,乾燥,1,男,18,C0,機車,3,不明,2,經檢測無酒精反應,A2
10607BFY00B0230,四,121.002946,24.800283,8,晴,1,日間自然光線,5,乾燥,2,女,28,C0,機車,3,不明,2,經檢測無酒精反應,A2
10607BFY00B0231,五,120.986284,24.810806,8,晴,1,日間自然光線,5,乾燥,1,男,72,B0,小客車,3,不明,2,經檢測無酒精反應,A2
10607BFY00B0232,四,121.025696,24.78126,8,晴,3,夜間(或隧道、地下道、涵洞)有照明,5,乾燥,2,女,66,C0,機車,3,不明,2,經檢測無酒精反應,A2
10607BFY00B0233,一,120.926267,24.790446,8,晴,1,日間自然光線,5,乾燥,1,男,40,B0,小客車,3,不明,2,經檢測無酒精反應,A2
10607BFY00B0234,五,120.961618,24.810129,8,晴,3,夜間(或隧道、地下道、涵洞)有照明,5,乾燥,1,男,43,C0,機車,3,不明,2,經檢測無酒精反應,A2
10607BFY00B0235,六,120.964488,24.802181,8,晴,3,夜間(或隧道、地下道、涵洞)有照明,5,乾燥,1,男,18,C0,機車,3,不明,2,經檢測無酒精反應,A2
10607BFY00B0236,六,120.959205,24.816058,8,晴,1,日間自然光線,5,乾燥,2,女,49,H0,人,4,其他(行人、慢車駕駛人),1,經觀察未飲酒,A2
10607BFY00B0237,四,120.967788,24.804278,8,晴,1,日間自然光線,5,乾燥,1,男,27,B0,小客車,3,不明,2,經檢測無酒精反應,A2
10607BFY00B0238,日,120.960131,24.815758,8,晴,1,日間自然光線,5,乾燥,2,女,38,H0,人,3,不明,1,經觀察未飲酒,A2
10607BFY00B0239,四,120.968928,24.810321,8,晴,1,日間自然光線,5,乾燥,1,男,55,B0,小客車,3,不明,9,無法檢測,A2
10607BFY00B0240,四,120.919615,24.783543,8,晴,1,日間自然光線,5,乾燥,2,女,26,B0,小客車,3,不明,9,無法檢測,A2
10607BFY00B0241,六,120.979879,24.810457,8,晴,1,日間自然光線,5,乾燥,1,男,43,C0,機車,3,不明,8,經呼氣檢測超0.80~mg/L或血液檢測超過0.16%,A2
10607BFY00B0242,四,120.958438,24.794092,8,晴,1,日間自然光線,5,乾燥,1,男,50,A1,大貨車,3,不明,2,經檢測無酒精反應,A2
10607BFY00B0243,日,120.960438,24.801296,8,晴,1,日間自然光線,5,乾燥,1,男,18,C0,機車,3,不明,2,經檢測無酒精反應,A2
10607BFY00B0244,日,120.964922,24.808969,8,晴,1,日間自然光線,5,乾燥,1,男,54,C0,機車,3,不明,2,經檢測無酒精反應,A2
10607BFY00B0245,六,120.989685,24.819589,8,晴,1,日間自然光線,5,乾燥,2,女,55,C0,機車,3,不明,2,經檢測無酒精反應,A2
10607BFY00B0246,六,121.008466,24.797824,8,晴,3,夜間(或隧道、地下道、涵洞)有照明,5,乾燥,1,男,40,C0,機車,3,不明,2,經檢測無酒精反應,A2
10607BFY00B0247,五,120.977331,24.768688,8,晴,1,日間自然光線,5,乾燥,2,女,42,B0,小客車,3,不明,2,經檢測無酒精反應,A2
10607BFY00B0248,日,120.970486,24.818036,8,晴,1,日間自然光線,5,乾燥,2,女,31,C0,機車,1,戴安全帽或繫安全帶(使用幼童安全椅),2,經檢測無酒精反應,A2
10607BFY00B0249,日,120.96347,24.80288,8,晴,1,日間自然光線,5,乾燥,1,男,32,C0,機車,1,戴安全帽或繫安全帶(使用幼童安全椅),2,經檢測無酒精反應,A2
10607BFY00B0250,日,120.986493,24.810996,8,晴,1,日間自然光線,5,乾燥,1,男,21,C0,機車,1,戴安全帽或繫安全帶(使用幼童安全椅),2,經檢測無酒精反應,A2
10607BFY00B0251,日,120.980528,24.799776,8,晴,1,日間自然光線,5,乾燥,1,男,72,C0,機車,1,戴安全帽或繫安全帶(使用幼童安全椅),2,經檢測無酒精反應,A2
10607BFY00B0252,六,120.966811,24.808863,8,晴,3,夜間(或隧道、地下道、涵洞)有照明,5,乾燥,1,男,35,C0,機車,3,不明,2,經檢測無酒精反應,A2
10607BFY00B0253,日,120.950608,24.78997,8,晴,1,日間自然光線,5,乾燥,1,男,75,H0,人,3,不明,10,"非駕駛人,未檢測",A2
10607BFY00B0254,五,120.929988,24.788732,8,晴,3,夜間(或隧道、地下道、涵洞)有照明,5,乾燥,1,男,55,B0,小客車,3,不明,2,經檢測無酒精反應,A2
10607BFY00B0255,六,120.98016,24.809615,8,晴,1,日間自然光線,5,乾燥,1,男,20,C0,機車,3,不明,2,經檢測無酒精反應,A2
10607BFY00B0256,日,120.968203,24.807099,8,晴,1,日間自然光線,5,乾燥,2,女,39,C0,機車,3,不明,1,經觀察未飲酒,A2
10607BFY00B0257,一,121.013596,24.784175,8,晴,1,日間自然光線,5,乾燥,2,女,22,C0,機車,3,不明,1,經觀察未飲酒,A2
10607BFY00B0258,一,120.948654,24.800053,8,晴,1,日間自然光線,5,乾燥,2,女,19,H0,人,3,不明,10,"非駕駛人,未檢測",A2
10607BFY00B0259,一,120.994509,24.81743,8,晴,1,日間自然光線,5,乾燥,1,男,57,B0,小客車,3,不明,2,經檢測無酒精反應,A2
10607BFY00B0260,六,120.961121,24.807854,8,晴,1,日間自然光線,5,乾燥,2,女,36,C0,機車,3,不明,2,經檢測無酒精反應,A2
10607BFY00B0261,一,120.989632,24.800152,8,晴,1,日間自然光線,5,乾燥,2,女,36,C0,機車,3,不明,2,經檢測無酒精反應,A2
10607BFY00B0262,六,120.972864,24.80958,8,晴,1,日間自然光線,5,乾燥,1,男,24,C0,機車,3,不明,6,經呼氣檢測0.41~0.55mg/L或血液檢測0.081%~0.11%,A2
10607BFY00B0263,日,121.013259,24.794233,8,晴,3,夜間(或隧道、地下道、涵洞)有照明,5,乾燥,1,男,19,C0,機車,3,不明,2,經檢測無酒精反應,A2
10607BFY00B0264,二,120.968417,24.800626,8,晴,1,日間自然光線,5,乾燥,1,男,38,C0,機車,3,不明,2,經檢測無酒精反應,A2
10607BFY00B0265,三,120.984948,24.810492,8,晴,1,日間自然光線,5,乾燥,2,女,35,C0,機車,3,不明,2,經檢測無酒精反應,A2
10607BFY00B0266,三,120.974336,24.813658,8,晴,1,日間自然光線,5,乾燥,1,男,36,C0,機車,3,不明,2,經檢測無酒精反應,A2
10607BFY00B0267,日,120.979246,24.802754,8,晴,1,日間自然光線,5,乾燥,2,女,42,C0,機車,3,不明,2,經檢測無酒精反應,A2
10607BFY00B0268,一,120.976658,24.795688,8,晴,1,日間自然光線,5,乾燥,1,男,51,B0,小客車,3,不明,2,經檢測無酒精反應,A2
10607BFY00B0269,一,120.997158,24.800633,8,晴,1,日間自然光線,5,乾燥,2,女,39,C0,機車,3,不明,2,經檢測無酒精反應,A2
10607BFY00B0270,一,120.976883,24.803754,8,晴,1,日間自然光線,5,乾燥,1,男,51,C0,機車,3,不明,2,經檢測無酒精反應,A2
10607BFY00B0271,一,120.986262,24.805247,8,晴,1,日間自然光線,5,乾燥,2,女,25,C0,機車,3,不明,2,經檢測無酒精反應,A2
10607BFY00B0272,一,121.009408,24.783543,8,晴,1,日間自然光線,5,乾燥,1,男,44,B0,小客車,3,不明,2,經檢測無酒精反應,A2
10607BFY00B0273,一,120.99069,24.784847,8,晴,1,日間自然光線,5,乾燥,1,男,27,C0,機車,3,不明,2,經檢測無酒精反應,A2
10607BFY00B0274,二,120.956932,24.811144,8,晴,1,日間自然光線,5,乾燥,2,女,43,B0,小客車,3,不明,2,經檢測無酒精反應,A2
10607BFY00B0275,二,120.969561,24.805427,8,晴,1,日間自然光線,5,乾燥,2,女,58,C0,機車,3,不明,2,經檢測無酒精反應,A2
10607BFY00B0276,二,120.977295,24.81195,8,晴,1,日間自然光線,5,乾燥,1,男,31,C0,機車,3,不明,2,經檢測無酒精反應,A2
10607BFY00B0277,二,120.967643,24.791451,8,晴,1,日間自然光線,5,乾燥,1,男,60,B0,小客車,3,不明,2,經檢測無酒精反應,A2
10607BFY00B0278,六,120.992657,24.805308,8,晴,1,日間自然光線,5,乾燥,1,男,31,C0,機車,3,不明,2,經檢測無酒精反應,A2
10607BFY00B0279,三,120.995098,24.819667,8,晴,1,日間自然光線,5,乾燥,1,男,51,B0,小客車,3,不明,2,經檢測無酒精反應,A2
10607BFY00B0280,一,120.978312,24.80858,8,晴,1,日間自然光線,5,乾燥,2,女,44,C0,機車,3,不明,2,經檢測無酒精反應,A2
10607BFY00B0281,一,121.004404,24.79103,8,晴,1,日間自然光線,5,乾燥,2,女,54,C0,機車,1,戴安全帽或繫安全帶(使用幼童安全椅),2,經檢測無酒精反應,A2
10607BFY00B0282,三,120.989041,24.783023,8,晴,1,日間自然光線,5,乾燥,1,男,18,C0,機車,1,戴安全帽或繫安全帶(使用幼童安全椅),2,經檢測無酒精反應,A2
10607BFY00B0283,二,121.022026,24.781928,8,晴,1,日間自然光線,5,乾燥,2,女,22,C0,機車,1,戴安全帽或繫安全帶(使用幼童安全椅),2,經檢測無酒精反應,A2
10607BFY00B0284,二,121.007457,24.796606,8,晴,1,日間自然光線,5,乾燥,2,女,55,C0,機車,1,戴安全帽或繫安全帶(使用幼童安全椅),2,經檢測無酒精反應,A2
10607BFY00B0285,五,120.945842,24.796285,8,晴,1,日間自然光線,5,乾燥,1,男,36,B0,小客車,3,不明,2,經檢測無酒精反應,A2
10607BFY00B0286,二,120.97092,24.804266,8,晴,3,夜間(或隧道、地下道、涵洞)有照明,5,乾燥,1,男,72,C0,機車,1,戴安全帽或繫安全帶(使用幼童安全椅),2,經檢測無酒精反應,A2
10607BFY00B0287,一,120.969147,24.804311,8,晴,3,夜間(或隧道、地下道、涵洞)有照明,5,乾燥,1,男,26,C0,機車,1,戴安全帽或繫安全帶(使用幼童安全椅),2,經檢測無酒精反應,A2
10607BFY00B0288,五,121.017977,24.783111,8,晴,3,夜間(或隧道、地下道、涵洞)有照明,5,乾燥,1,男,33,C0,機車,1,戴安全帽或繫安全帶(使用幼童安全椅),2,經檢測無酒精反應,A2
10607BFY00B0289,二,120.967251,24.787864,8,晴,3,夜間(或隧道、地下道、涵洞)有照明,5,乾燥,1,男,69,C0,機車,3,不明,2,經檢測無酒精反應,A2
10607BFY00B0290,六,120.974375,24.814195,8,晴,1,日間自然光線,5,乾燥,1,男,20,B0,小客車,3,不明,2,經檢測無酒精反應,A2
10607BFY00B0291,日,120.936711,24.84104,8,晴,1,日間自然光線,5,乾燥,1,男,34,C0,機車,3,不明,2,經檢測無酒精反應,A2
